Edition,Reviews,Ratings,Edition_Year,Price
Мягкий,4.0,1,2017,
Твердый,5.0,128,2019,
Твердый,4.3,3,2012,
Твердый,3.9,55,2017,
Твердый,4.0,17,1999,
Твердый,5.0,1,2018,
Твердый,4.0,2,2005,
Мягкий,4.5,433,2016,
Твердый,4.6,14,2011,
Твердый,4.6,3,2018,
Твердый,5.0,6,2010,
Твердый,3.6,4,2018,
Другой,4.2,4,1993,
Твердый,4.0,25,2016,
Твердый,3.1,5,2016,
Твердый,4.0,2,2014,
Твердый,4.0,135,2018,
Твердый,3.0,1,2010,
Твердый,4.3,35,2015,
Мягкий,3.9,7,2019,
Твердый,4.1,146,2016,
Твердый,4.2,89,2005,
Мягкий,4.0,1,2011,
Твердый,4.7,5,2018,
Мягкий,5.0,4,2019,
Твердый,4.6,3,2015,
Твердый,4.8,6,2014,
Мягкий,5.0,1,2005,
Твердый,4.2,60,2009,
Другой,4.1,2,2011,
Твердый,5.0,1,2017,
Твердый,5.0,1,2018,
Твердый,3.5,2,2019,
Твердый,4.4,6,1993,
Мягкий,4.3,12,2011,
Твердый,4.7,29,2015,
Твердый,4.0,96,2012,
Твердый,5.0,1,2010,
Твердый,4.1,13,1997,
Другой,4.6,5,2012,
Твердый,3.9,11,2018,
Твердый,4.2,3,2015,
Твердый,4.2,15,2015,
Мягкий,2.9,2,2009,
Твердый,4.4,6,2017,
Твердый,5.0,2,2011,
Твердый,3.9,14,2011,
Мягкий,5.0,3,2011,
Твердый,4.2,4,2017,
Твердый,4.0,1,2018,
Твердый,4.6,3,2018,
Твердый,4.1,26,2015,
Твердый,5.0,1,2015,
Другой,3.6,18,1992,
Твердый,4.0,1,2009,
Мягкий,5.0,1,2017,
Твердый,3.1,4,2013,
Мягкий,4.4,367,2018,
Твердый,5.0,5,2008,
Твердый,5.0,3,2009,
Твердый,5.0,2,2008,
Мягкий,4.0,3,2019,
Твердый,4.5,49,2016,
Твердый,3.6,5,2017,
Твердый,4.3,4,2009,
Твердый,3.6,125,2017,
Твердый,5.0,3,2018,
Твердый,4.0,1,1999,
Твердый,5.0,1,1999,
Твердый,5.0,2,2015,
Твердый,4.1,23,2009,
Твердый,5.0,3,2017,
Твердый,4.7,4,2012,
Твердый,4.0,34,2015,
Мягкий,4.5,57,2017,
Твердый,3.8,9,2019,
Твердый,5.0,4,2017,
Твердый,4.0,1,2014,
Твердый,4.7,4,2004,
Твердый,3.4,13,2018,
Твердый,4.7,6,2014,
Твердый,3.3,86,2017,
Твердый,5.0,1,2012,
Твердый,3.6,5,2016,
Твердый,4.2,11,2014,
Твердый,3.6,5,2016,
Твердый,3.2,8,2017,
Мягкий,1.5,2,2016,
Твердый,3.0,1,2012,
Твердый,4.5,2,2011,
Твердый,5.0,1,2010,
Твердый,4.0,1,2007,
Другой,4.8,6,2000,
Твердый,4.6,18,2016,
Мягкий,5.0,2,2019,
Твердый,4.5,2,2015,
Другой,3.8,28,1979,
Мягкий,4.5,70,2017,
Твердый,2.9,3,2014,
Твердый,5.0,3,1997,
Твердый,4.2,9,2006,
Твердый,4.0,1,2011,
Мягкий,4.5,28,2018,
Мягкий,5.0,1,2019,
Твердый,4.7,4,2017,
Твердый,5.0,4,2008,
Твердый,4.8,10,2017,
Твердый,3.8,6,2015,
Твердый,3.8,12,2017,
Твердый,4.3,22,2016,
Твердый,3.6,22,2017,
Твердый,4.2,29,2010,
Твердый,3.9,118,2015,
Твердый,4.9,12,2018,
Мягкий,4.7,4,2019,
Мягкий,4.8,30,2017,
Твердый,4.4,46,2009,
Твердый,3.5,3,1981,
Твердый,4.0,1,2018,
Твердый,4.3,71,1995,
Мягкий,4.3,29,2012,
Твердый,3.6,2,2011,
Твердый,5.0,1,2012,
Твердый,4.0,1,2012,
Другой,2.9,3,2012,
Твердый,4.4,68,2016,
Твердый,3.5,5,2012,
Твердый,4.7,5,2011,
Твердый,4.4,112,2012,
Твердый,5.0,1,2018,
Твердый,3.6,21,2016,
Твердый,4.1,3,2010,
Твердый,2.4,2,2014,
Твердый,3.8,23,2017,
Мягкий,3.2,3,2010,
Твердый,4.5,21,2012,
Твердый,4.0,2,2006,
Твердый,5.0,1,2018,
Твердый,1.0,1,2016,
Твердый,5.0,3,2006,
Твердый,5.0,2,2014,
Твердый,4.0,33,2013,
Твердый,4.2,19,2019,
Твердый,3.9,145,2019,
Твердый,3.8,4,2019,
Мягкий,4.4,7,2017,
Твердый,4.2,29,2017,
Твердый,4.4,23,2006,
Твердый,4.8,6,2004,
Твердый,3.8,14,2005,
Твердый,4.1,98,2007,
Твердый,5.0,1,2005,
Твердый,5.0,6,2005,
Твердый,5.0,4,2008,
Твердый,5.0,1,2019,
Твердый,4.3,3,2009,
Твердый,3.0,2,2019,
Твердый,3.9,11,2018,
Твердый,4.4,43,2008,
Твердый,5.0,2,2011,
Спиральный,5.0,3,2015,
Твердый,3.5,38,2014,
Твердый,5.0,1,2008,
Твердый,5.0,2,2007,
Твердый,4.6,124,0,
Твердый,5.0,7,2015,
Твердый,3.0,6,2017,
Твердый,4.2,14,2005,
Твердый,3.9,20,2013,
Твердый,5.0,4,2018,
Твердый,4.3,26,2018,
Твердый,5.0,1,2001,
Твердый,4.5,12,2015,
Твердый,2.0,1,1990,
Твердый,4.1,32,2017,
Твердый,5.0,1,2019,
Твердый,3.9,16,2004,
Другой,4.2,29,1987,
Твердый,5.0,1,2014,
Твердый,5.0,1,2014,
Твердый,5.0,7,2019,
Твердый,4.2,3,2014,
Мягкий,5.0,2,2017,
Твердый,4.4,9,2010,
Твердый,4.1,278,2015,
Твердый,4.6,38,2013,
Твердый,4.9,36,2018,
Твердый,3.0,1,2015,
Твердый,4.5,15,2017,
Твердый,4.5,43,2017,
Твердый,3.4,4,2005,
Мягкий,4.7,4,2009,
Твердый,3.9,18,2001,
Мягкий,4.2,4,2017,
Твердый,3.1,4,2003,
Мягкий,2.0,1,2009,
Твердый,4.4,12,2015,
Твердый,4.6,3,2015,
Твердый,4.8,5,2019,
Твердый,4.5,13,2018,
Твердый,4.7,4,2016,
Твердый,5.0,1,1998,
Твердый,5.0,1,2017,
Твердый,4.0,8,2009,
Мягкий,5.0,1,2016,
Твердый,3.9,19,2017,
Твердый,5.0,12,2019,
Твердый,4.8,15,2017,
Мягкий,4.3,8,2018,
Твердый,4.3,21,2017,
Твердый,4.2,21,2018,
Твердый,5.0,1,2013,
Твердый,4.1,7,2008,
Твердый,5.0,1,2015,
Твердый,4.5,2,2018,
Твердый,5.0,1,2005,
Твердый,5.0,3,2019,
Другой,4.6,3,2014,
Твердый,4.8,13,1995,
Мягкий,4.0,1,2017,
Твердый,5.0,1,2017,
Твердый,4.4,20,1942,
Твердый,3.9,19,2002,
Твердый,4.3,27,2015,
Твердый,4.2,10,2009,
Твердый,4.3,65,2017,
Твердый,5.0,1,2017,
Твердый,4.0,2,2016,
Твердый,3.8,3,2013,
Твердый,4.4,31,2012,
Твердый,4.6,3,2014,
Твердый,5.0,10,2017,
Твердый,3.4,2,2018,
Твердый,3.6,44,2015,
Твердый,4.2,56,2004,
Твердый,5.0,3,2003,
Твердый,4.3,1247,2016,
Твердый,4.8,5,2017,
Твердый,4.3,124,1992,
Твердый,4.2,20,2012,
Твердый,5.0,2,2017,
Твердый,5.0,1,2016,
Твердый,3.5,27,2016,
Твердый,4.3,11,2015,
Твердый,4.8,13,2005,
Другой,5.0,1,2010,
Мягкий,5.0,2,2009,
Твердый,3.6,3,1996,
Твердый,4.6,33,2009,
Твердый,4.5,5,2018,
Твердый,5.0,1,2001,
Мягкий,4.6,115,2016,
Твердый,4.5,2,2010,
Твердый,4.3,4,1998,
Твердый,4.6,3,2013,
Твердый,4.9,28,2016,
Твердый,4.4,4,2014,
Мягкий,1.0,1,2016,
Твердый,4.4,67,2005,
Твердый,4.3,124,2013,
Мягкий,4.8,10,2018,
Мягкий,5.0,2,2015,
Твердый,3.0,2,2017,
Твердый,5.0,1,2017,
Твердый,4.0,6,2005,
Твердый,3.8,5,1994,
Твердый,4.6,82,2015,
Твердый,4.8,7,1991,
Твердый,4.0,2,2019,
Твердый,4.0,37,2016,
Твердый,4.4,14,2017,
Твердый,5.0,1,2018,
Твердый,3.8,24,2005,
Другой,5.0,4,2001,
Твердый,3.5,3,2011,
Твердый,3.6,3,2010,
Твердый,4.3,17,2014,
Твердый,4.1,22,2016,
Твердый,4.3,11,2014,
Твердый,4.0,1,2013,
Твердый,5.0,2,2019,
Твердый,4.0,1,2019,
Твердый,4.2,4,1999,
Мягкий,4.4,31,2018,
Мягкий,2.0,1,2016,
Твердый,4.5,2,1990,
Мягкий,4.0,2,1999,
Твердый,4.0,1,2019,
Твердый,4.0,2,2015,
Твердый,4.5,2,2011,
Другой,4.8,6,2000,
Твердый,4.4,4,2000,
Твердый,4.9,10,2017,
Твердый,3.6,5,2017,
Твердый,2.0,1,2012,
Твердый,4.6,3,2018,
Твердый,4.3,12,2009,
Твердый,4.2,425,2017,
Мягкий,4.6,54,2018,
Другой,5.0,2,1992,
Твердый,4.0,1,2015,
Твердый,3.9,18,2008,
Твердый,4.0,2,2018,
Твердый,3.9,8,2017,
Другой,3.8,6,2010,
Твердый,4.8,6,2004,
Твердый,3.7,52,2014,
Твердый,4.2,6,2005,
Твердый,5.0,1,2015,
Твердый,4.1,9,2011,
Твердый,5.0,1,1998,
Мягкий,4.6,3,2013,
Твердый,4.3,27,2018,
Твердый,5.0,2,2017,
Твердый,4.0,4,2018,
Твердый,4.3,4,2004,
Твердый,4.5,2,2017,
Мягкий,4.0,2,2011,
Твердый,4.7,50,2015,
Мягкий,5.0,2,2009,
Мягкий,5.0,1,2018,
Твердый,4.4,10,2017,
Твердый,4.7,9,2016,
Твердый,4.3,11,2011,
Твердый,5.0,1,2017,
Твердый,4.1,11,2011,
Твердый,4.3,21,2014,
Твердый,4.5,26,2011,
Мягкий,5.0,4,2017,
Твердый,5.0,1,2019,
Мягкий,4.0,2,2003,
Мягкий,5.0,5,2015,
Твердый,4.5,2,2018,
Твердый,5.0,1,2019,
Твердый,5.0,1,2018,
Твердый,3.0,1,2019,
Твердый,3.6,7,2006,
Твердый,4.1,7,2019,
Твердый,5.0,1,2018,
Твердый,5.0,1,2018,
Твердый,4.9,39,2019,
Мягкий,4.6,24,2018,
Твердый,4.2,32,2010,
Твердый,4.7,133,2005,
Твердый,4.5,21,2017,
Твердый,5.0,1,2005,
Мягкий,5.0,2,2009,
Твердый,5.0,2,2016,
Мягкий,5.0,1,2012,
Твердый,4.0,23,2005,
Мягкий,2.9,2,2014,
Твердый,4.7,4,2013,
Твердый,4.8,10,2016,
Твердый,4.7,49,2016,
Твердый,4.8,7,2016,
Твердый,4.1,15,2014,
Твердый,4.1,59,2017,
Твердый,3.0,2,2017,
Твердый,4.0,3,2013,
Твердый,3.8,20,2015,
Твердый,5.0,3,2004,
Другой,5.0,1,2014,
Твердый,4.2,20,2003,
Мягкий,4.6,26,2019,
Твердый,4.3,4,2014,
Твердый,4.7,18,2017,
Твердый,2.8,24,2012,
Твердый,4.2,20,2008,
Твердый,5.0,1,2017,
Твердый,4.0,175,2012,
Мягкий,4.0,2,2013,
Твердый,4.6,6,2019,
Твердый,4.6,29,2016,
Мягкий,3.0,2,2018,
Твердый,5.0,1,2010,
Твердый,3.7,5,2011,
Твердый,5.0,1,2018,
Твердый,2.5,4,2008,
Твердый,5.0,2,2011,
Твердый,2.9,4,2017,
Другой,4.3,4,1997,
Твердый,4.2,9,2005,
Твердый,3.4,8,2011,
Твердый,4.7,108,2016,
Твердый,3.8,25,2017,
Твердый,3.5,9,2014,
Твердый,3.3,6,2003,
Твердый,4.1,2,2000,
Мягкий,4.6,3,0,
Мягкий,3.6,7,1987,
Твердый,3.3,3,2015,
Мягкий,4.7,10,2015,
Другой,3.0,1,2016,
Мягкий,4.5,7,2018,
Твердый,4.4,7,2008,
Твердый,3.0,1,2014,
Мягкий,4.1,163,2018,
Твердый,4.4,3,2013,
Твердый,4.7,23,1995,
Твердый,5.0,4,2003,
Твердый,5.0,1,0,
Другой,4.3,68,2002,
Твердый,4.5,2,2011,
Твердый,4.5,10,2004,
Твердый,4.0,16,2016,
Твердый,3.6,7,2017,
Твердый,4.9,17,2010,
Твердый,5.0,1,2018,
Твердый,4.1,95,2013,
Твердый,4.5,17,1997,
Твердый,4.4,3,2013,
Твердый,3.9,300,2017,
Твердый,4.1,33,2017,
Твердый,4.0,1,2019,
Твердый,4.1,1263,2018,
Мягкий,4.5,35,2016,
Твердый,4.1,7,1992,
Твердый,5.0,2,2015,
Твердый,4.8,12,2013,
Твердый,5.0,2,2013,
Твердый,5.0,6,2008,
Твердый,4.0,13,2017,
Твердый,4.8,5,2009,
Твердый,3.8,19,2015,
Мягкий,4.0,1,2019,
Твердый,2.5,5,2012,
Твердый,4.5,24,2012,
Твердый,3.2,2,2010,
Мягкий,5.0,1,2018,
Твердый,4.4,21,2018,
Твердый,4.9,11,1995,
Твердый,4.2,251,2018,
Твердый,5.0,3,2013,
Твердый,4.7,3,2012,
Мягкий,4.4,12,2018,
Твердый,4.0,4,2016,
Твердый,4.0,1,2016,
Твердый,4.0,11,2011,
Твердый,4.6,49,2018,
Твердый,4.1,7,2016,
Твердый,4.3,46,2014,
Твердый,5.0,1,2010,
Твердый,4.7,4,2016,
Другой,5.0,5,2015,
Твердый,5.0,1,2015,
Мягкий,5.0,1,2017,
Твердый,4.5,15,2017,
Твердый,5.0,5,2018,
Твердый,1.0,2,2016,
Твердый,4.4,7,2015,
Твердый,3.6,5,2017,
Твердый,4.3,15,2018,
Твердый,5.0,2,2014,
Твердый,4.4,138,2017,
Твердый,4.2,10,2011,
Другой,4.3,497,2011,
Твердый,4.2,11,2018,
Мягкий,5.0,1,2011,
Твердый,4.5,2,2014,
Мягкий,5.0,1,2017,
Твердый,5.0,4,2015,
Твердый,4.3,46,2010,
Другой,4.3,4,1997,
Твердый,4.0,21,2014,
Твердый,5.0,1,2014,
Твердый,4.4,27,2011,
Твердый,4.4,34,2013,
Твердый,4.3,88,2018,
Твердый,4.1,19,2017,
Твердый,4.3,5,2018,
Твердый,4.0,3,2017,
Твердый,5.0,2,2016,
Твердый,3.7,12,2017,
Твердый,4.1,17,2010,
Твердый,3.2,6,2006,
Твердый,3.2,17,2018,
Твердый,5.0,4,1985,
Мягкий,5.0,3,2019,
Мягкий,3.8,37,2011,
Твердый,5.0,2,2006,
Твердый,3.7,83,2015,
Другой,4.0,1,2017,
Твердый,3.0,1,2010,
Твердый,4.5,39,2001,
Твердый,4.5,2,2010,
Твердый,4.2,11,2016,
Твердый,5.0,59,2016,
Другой,3.4,4,2016,
Мягкий,5.0,2,2009,
Мягкий,5.0,2,2015,
Твердый,5.0,2,2019,
Твердый,3.8,3,2018,
Мягкий,5.0,7,2015,
Другой,4.3,13,2013,
Твердый,5.0,1,2010,
Твердый,3.1,14,2016,
Мягкий,4.5,2,2009,
Твердый,3.1,2,2010,
Твердый,4.4,3,2016,
Твердый,3.7,12,2014,
Твердый,4.5,2,1990,
Твердый,3.8,24,2012,
Твердый,5.0,1,2018,
Мягкий,4.5,16,2015,
Твердый,4.6,10,2009,
Твердый,4.4,16,1998,
Твердый,2.0,1,2005,
Твердый,4.8,132,2019,
Твердый,4.5,5,2009,
Мягкий,3.5,2,2016,
Мягкий,5.0,6,2011,
Твердый,4.1,2,2008,
Твердый,4.1,17,2019,
Твердый,4.8,9,2018,
Твердый,4.5,6,2011,
Мягкий,4.0,1,2013,
Мягкий,4.6,3,2016,
Твердый,4.7,12,2014,
Твердый,5.0,1,2011,
Мягкий,5.0,1,2018,
Твердый,4.1,4,2017,
Другой,4.1,34,1989,
Твердый,4.7,84,2014,
Мягкий,5.0,1,2017,
Другой,3.3,5,2017,
Твердый,4.4,12,2010,
Твердый,4.8,6,2013,
Твердый,4.7,4,2006,
Твердый,4.0,1,1991,
Твердый,3.0,1,2016,
Твердый,4.1,6,2015,
Твердый,4.5,2,2016,
Твердый,5.0,2,2015,
Твердый,4.5,54,2018,
Твердый,2.9,2,2018,
Мягкий,5.0,1,2019,
Мягкий,5.0,3,2018,
Мягкий,4.8,6,2005,
Твердый,4.2,21,2000,
Твердый,4.4,29,2010,
Мягкий,4.0,1,2007,
Твердый,3.9,4,2014,
Твердый,4.1,42,2015,
Твердый,4.5,30,2019,
Твердый,3.7,11,2018,
Твердый,4.0,1,2005,
Твердый,4.4,52,2013,
Твердый,3.6,102,2018,
Твердый,4.1,30,2010,
Твердый,3.9,7,2019,
Мягкий,4.1,60,2016,
Твердый,4.6,18,2007,
Твердый,4.2,176,2018,
Мягкий,5.0,1,2019,
Твердый,4.3,3,2004,
Твердый,3.8,13,2010,
Твердый,4.7,5,2019,
Твердый,3.6,8,2017,
Мягкий,5.0,1,2017,
Твердый,4.2,9,2013,
Мягкий,5.0,1,2019,
Твердый,4.5,2,2012,
Твердый,4.0,88,2017,
Твердый,3.3,26,2016,
Другой,4.1,2,2004,
Твердый,5.0,1,2016,
Твердый,4.8,8,2013,
Мягкий,5.0,6,1991,
Твердый,5.0,2,2007,
Твердый,5.0,3,2011,
Твердый,5.0,1,2017,
Твердый,5.0,2,1960,
Твердый,4.5,2,2009,
Мягкий,4.4,9,2018,
Твердый,4.6,31,2013,
Твердый,5.0,8,2019,
Твердый,4.0,1,2016,
Мягкий,5.0,1,2018,
Твердый,5.0,5,2004,
Твердый,3.2,6,2006,
Твердый,4.6,22,2003,
Мягкий,4.8,5,2018,
Твердый,5.0,4,2016,
Мягкий,5.0,5,2013,
Твердый,5.0,5,2006,
Мягкий,1.0,1,2017,
Твердый,4.1,31,2017,
Мягкий,4.6,162,2016,
Твердый,4.3,6,2014,
Твердый,4.4,679,2017,
Твердый,4.1,31,2013,
Твердый,4.5,7,1989,
Твердый,5.0,1,2013,
Твердый,4.7,4,2010,
Твердый,5.0,1,2018,
Твердый,5.0,4,1991,
Твердый,4.6,3,2011,
Твердый,4.4,52,2018,
Твердый,3.3,10,2016,
Твердый,3.0,1,2017,
Мягкий,4.1,23,2015,
Твердый,3.0,15,2015,
Твердый,5.0,1,2015,
Твердый,4.5,151,2017,
Твердый,3.0,6,2017,
Твердый,4.4,9,2010,
Твердый,3.0,2,2018,
Твердый,3.4,14,2014,
Твердый,4.6,3,1999,
Твердый,5.0,3,2018,
Твердый,4.6,14,2018,
Твердый,5.0,1,2009,
Твердый,4.2,866,2013,
Твердый,4.3,30,2007,
Твердый,4.1,13,2017,
Твердый,5.0,2,2015,
Твердый,4.0,96,2012,
Твердый,5.0,3,0,
Мягкий,4.0,32,2016,
Мягкий,2.9,2,2007,
Мягкий,5.0,3,2018,
Твердый,4.5,11,2012,
Твердый,4.4,8,2016,
Твердый,3.9,77,2017,
Твердый,4.3,43,2008,
Твердый,3.2,6,1976,
Твердый,5.0,1,2011,
Твердый,5.0,1,2017,
Твердый,4.3,27,2017,
Твердый,5.0,1,2007,
Твердый,3.8,23,2011,
Мягкий,3.1,2,1999,
Твердый,4.0,1,2016,
Твердый,4.1,29,2014,
Твердый,4.3,3,2019,
Твердый,3.8,6,2016,
Мягкий,3.7,5,2018,
Мягкий,5.0,1,2019,
Твердый,5.0,1,2008,
Твердый,5.0,1,2018,
Твердый,4.0,133,2018,
Твердый,4.4,12,2010,
Твердый,4.4,82,2011,
Твердый,5.0,1,2012,
Твердый,3.7,5,2008,
Мягкий,4.9,9,2018,
Твердый,3.8,9,2011,
Твердый,4.1,8,2016,
Твердый,3.8,22,2017,
Твердый,4.6,23,2015,
Мягкий,5.0,3,2011,
Твердый,4.4,44,2014,
Мягкий,5.0,6,2014,
Твердый,4.4,2,1997,
Твердый,3.9,41,2018,
Твердый,5.0,1,2006,
Твердый,4.9,56,2019,
Твердый,4.1,8,2013,
Другой,5.0,2,2015,
Твердый,3.6,4,2010,
Твердый,4.5,12,2011,
Твердый,3.8,20,2017,
Твердый,5.0,59,2016,
Твердый,3.9,141,2013,
Твердый,5.0,1,2015,
Твердый,5.0,3,1996,
Твердый,4.0,1,2018,
Мягкий,5.0,1,2013,
Мягкий,4.8,6,2016,
Мягкий,4.0,9,2015,
Мягкий,4.5,17,2001,
Мягкий,4.4,4,2017,
Твердый,3.7,4,2011,
Мягкий,4.5,2,2010,
Твердый,4.2,20,1996,
Мягкий,4.6,3,2017,
Твердый,4.2,111,2018,
Твердый,4.2,25,2016,
Твердый,4.3,77,1972,
Другой,4.2,15,2009,
Твердый,5.0,1,2018,
Твердый,4.8,30,2015,
Твердый,4.0,2,2018,
Твердый,4.5,14,2015,
Твердый,4.1,7,2010,
Твердый,3.8,12,2002,
Твердый,4.2,17,2018,
Мягкий,4.4,30,2019,
Твердый,4.7,4,2017,
Твердый,4.8,7,2018,
Твердый,3.8,7,2017,
Твердый,3.7,117,2018,
Мягкий,4.6,32,2016,
Твердый,5.0,5,2012,
Твердый,5.0,3,2011,
Твердый,4.3,16,2015,
Твердый,4.7,7,2004,
Твердый,3.9,20,2010,
Твердый,4.5,5,2007,
Твердый,3.7,6,2015,
Твердый,4.2,19,2016,
Мягкий,4.1,4787,2015,
Твердый,5.0,2,2015,
Твердый,4.5,18,2016,
Твердый,4.2,5,2005,
Твердый,4.0,14,2013,
Мягкий,5.0,3,2017,
Твердый,4.3,63,2006,
Твердый,4.0,1,2013,
Твердый,3.7,56,2017,
Твердый,5.0,1,2008,
Твердый,4.5,9,2016,
Твердый,4.5,152,1999,
Твердый,2.6,3,2010,
Твердый,4.5,31,2016,
Твердый,4.2,6,2006,
Твердый,3.7,11,2005,
Твердый,5.0,1,2016,
Твердый,4.7,43,2016,
Мягкий,5.0,1,2014,
Твердый,3.9,6,2005,
Твердый,4.1,3,2012,
Твердый,4.4,78,2018,
Твердый,4.9,117,2016,
Твердый,4.6,21,2014,
Твердый,4.2,76,2005,
Твердый,4.6,650,1998,
Твердый,4.5,52,2014,
Твердый,3.6,14,2015,
Твердый,4.3,59,2019,
Мягкий,5.0,1,2005,
Твердый,4.9,9,2005,
Твердый,4.6,531,2004,
Мягкий,5.0,2,2019,
Твердый,3.3,15,2009,
Твердый,4.8,5,2004,
Спиральный,4.5,5,2002,
Твердый,4.0,2,1971,
Твердый,4.0,10,2014,
